id,name,phone_number,url,notification,primary_care_doctor,adress,holiday_support
2778,医療法人社団六瓢会 小原医院,03-3895-8341,-,なし,1,東京都荒川区東尾久6-8-5,0.0
2779,医療法人社団熊野前医院,03-3819-2535,-,なし,1,東京都荒川区東尾久3-19-8,0.0
2780,医療法人社団中村内科小児科医院,03-3893-5796,-,なし,1,東京都荒川区東尾久４丁目１７-１,0.0
2781,医療法人社団緑紋会 小泉医院,03-3895-8335,-,なし,1,東京都荒川区東尾久六丁目１２番３号,0.0
2782,尾久橋医院,03-3800-3020,-,なし,1,東京都荒川区東尾久８-１９-２,0.0
2783,たいら整形外科,03-6807-7505,-,なし,1,東京都荒川区東尾久1-31-10 高六商事ビル1階,0.0
2784,医療法人社団しんけん会　東尾久耳鼻咽喉科・アレルギー科,03-6240-8741,-,なし,1,東京都荒川区東尾久5-23-5インペリアルトパーズ1階,0.0
2785,熊野前かと内科医院,03-6677-5400,-,コロナPCR検査結果のみ電話診療で対応（医院からの発信のみ）,1,東京都荒川区東尾久６-３９-１３,0.0
2786,医療法人社団 野原医院,03-3893-8363,-,なし,0,東京都荒川区東尾久４-４６-１６,0.0
2787,医療法人社団健咲樹会,03-5855-7555,-,なし,0,東京都荒川区東尾久8-14-1-2F,2
2788,日暮里内科・糖尿病内科クリニック,web予約,https://nipporinaika-clinic.com/fever-outpatient/,なし,1,東京都荒川区西日暮里2-26-12ガーネットビル2F,0.0
2789,医療法人社団関川会 関川病院,03-3803-5151,-,なし,1,東京都荒川区西日暮里1-4-1,0.0
2790,医療法人社団細井胃腸科クリニック,03-3805-4151,-,なし,1,東京都荒川区西日暮里１-５９-１１,0.0
2791,荒川区医師会こどもクリニック,03-3893-1599,-,なし,1,東京都荒川区西日暮里６-５-３,1.0
2792,ひろせ内科外科クリニック,03-3803-6260,-,なし,1,東京都荒川区荒川区西日暮里５-２７-２グリーンリーフオオツカ２階,0.0
2793,おいぬま内科,03-3807-0328,-,なし,1,東京都荒川区西日暮里１-５２-１,0.0
2794,医療法人社団 秀洋会 白十字診療所,03-3802-3911,-,当院では妊婦や一般患者との接触を避けるため、ゾーニングを行なっています。発熱外来受診を希望される場合は、受診前に電話を頂き、来院時間を予約してから受診ください。,1,東京都荒川区西日暮里2-19-10 日暮里KSビル ３階,0.0
2795,医療法人社団小島医院,03-3893-8569,-,なし,0,東京都荒川区西日暮里6-57-2,0.0
2796,医療法人社団 M.S.ハーベスト,03-5850-5071,-,なし,0,東京都荒川区西日暮里1-26-9,2
2797,医療法人社団瑛会 東京ネクスト内科・透析クリニック,03-5615-1566,-,なし,0,東京都荒川区西日暮里2-22-1ステーションプラザタワー２階,2
2798,スキンシアクリニック,web予約,"https://reserve.peraichi.com/r/c943f255

",なし,1,東京都荒川区東日暮里6-60-5 COCOSPACE日暮里10階,0.0
2799,東京日暮里たんのハートクリニック,03-3806-1810,-,当院発熱外来は、完全電話予約制です。電話予約時間は当日の9：00から11：30分です。受診時はクリニックの入る第２松本ビル玄関に到着されたら、再度電話をお願いし,1,東京都荒川区東日暮里5-50-18,0.0
2800,三ノ輪病院,03-3803-2355,-,なし,1,東京都荒川区東日暮里1-4-3,0.0
2801,春田内科医院,0338911062,-,なし,1,東京都荒川区東日暮里6-50-14,0.0
2802,医療法人社団蓮沼医院,03-3891-1170,-,なし,1,東京都荒川区東日暮里6-51-8,0.0
2803,日暮里医院,03-3806-0345,-,なし,1,東京都荒川区東日暮里6-60-4,0.0
2804,高井医院,03-3807-8131,-,なし,1,東京都荒川区東日暮里4-26-7,0.0
2805,医療法人社団 薫光会 加藤小児科内科医院,03-3803-3377,-,なし,1,東京都荒川区東日暮里５-４４-１ 加藤医院ビル１階,0.0
2806,稲富医院,03-3807-0288,-,なし,1,東京都荒川区東日暮里6-42-5,0.0
2807,医療法人社団たか博会 リーデンスタワークリニック,03-5850-1661,-,なし,1,東京都荒川区東日暮里５-１６-３-２０１リーデンスタワークリニック,0.0
2808,医療法人社団小山内科医院,03-5850-2030,-,来院時は、必ず電話をしてください。,1,東京都荒川区東日暮里1-5-10-3A,0.0
2809,みかわしまタワークリニック,03-3806-1133,-,必ず電話予約のうえ、ご来院ください。,1,東京都荒川区東日暮里6-1-1アトラスブランズタワー三河島２F,0.0
2810,医療法人社団雄昂会　やたがいクリニック,03-5850-6166,-,発熱外来のPCR検査を含む電話予約は午前中だけです。オンライン診療は「かかりつけ患者様の再診だけ」とさせていただいています。どうぞよろしくお願いいたします。,1,東京都荒川区東日暮里4-20-6,0.0
2811,医療法人社団 慶津会 日暮里ホームクリニック,03-5850-7630,-,なし,0,東京都荒川区東日暮里3-9-21日暮里コミュニティ1F,1.0
2812,野中クリニック,03-3803-6805,-,なし,0,東京都荒川区東日暮里6-7-9,2
2813,医療法人社団 三光会 東日暮里クリニック,03-5811-6635,-,なし,0,東京都荒川区東日暮里3-24-16 ｺｰﾎﾟｵｵﾄﾘ101,0.0
2814,医療法人社団ことり会 ことり訪問診療所,03-5604-9545,-,なし,0,東京都荒川区東日暮里５-５２-６折原ビル４階,2
2815,医療法人社団成守会 はせがわ病院,03-3807-8866,-,なし,0,東京都荒川区東日暮里5-45-7,0.0
2816,花畑たむら内科,03-3883-6180,-,必ず事前にお電話で診察予約をお願いいたします。,1,東京都足立区花畑4-23-16,0.0
2817,東部休日応急診療所,03-3629-7881,-,なし,1,東京都足立区大谷田３丁目１１番１３号東部保健センター内,1.0
2818,大谷田耳鼻咽喉科,03-3628-3387,-,なし,1,東京都足立区大谷田3-2-9,0.0
2819,あおぞら赤ちゃん子どもクリニック亀有足立小児科,web予約,http://www.aozora-babykids.com,なし,1,東京都足立区東和2-11-12,0.0
2820,医療法人社団大坪会 東和病院,03-3629-8111,-,なし,1,東京都足立区東和４丁目７番１０号,0.0
2821,医療法人財団ひこばえ会 セツルメント診療所,03-3605-7747,-,なし,0,東京都足立区東和4-20-7,0.0
2822,セツルメント診療所分院,03-5613-5701,-,なし,0,東京都足立区東和4-24-16,0.0
2823,医療法人財団健和会　蒲原診療所,03-3605-5594,-,直接来院せず必ず事前に電話をお願いいたします。来院時間をご案内します。来院されたら、外のインターホンを押してください。,0,東京都足立区東和3-4-15-1階,0.0
2824,医療法人社団　智眞会　じゅんクリニック,03-5697-4141,-,なし,1,東京都足立区東綾瀬１-１０-８,0.0
2825,綾瀬ふじい眼科医院,03-5856-1013,-,オンライン診療は行っていません。電話診療のみとなります。,1,東京都足立区東綾瀬1-9-4 プラザ白うめ3階,0.0
2826,医療法人社団碧桐会 あやせ皮ふと子どものクリニック,03-5856-3455,-,"小児のみ対応。成人対応不可。
電話診療、WEB診療は再診の方、条件付きですのでお電話にてお問い合わせください。",1,東京都足立区東綾瀬一丁目9番4号2階,0.0
2827,医療法人社団知音会 みみ・はな・のどメディカルクリニック,03-5673-3387,-,なし,0,東京都足立区東綾瀬１-１８-１７ グランコスモＵ１階,0.0
2828,綾瀬セントラル内科クリニック,03-5856-0715,-,診察希望者は必ず事前に連絡して予約を取った上で、指定された時間に来院するようお願いします。予約後のキャンセルは早めに連絡してください。,0,東京都足立区東綾瀬1-9-4 プラザ白うめ3階,0.0
2829,かなりあクリニック,web予約,https://www.kanaria.org/,発熱外来には一家族一枠でご予約下さい。問診票別紙をご記入ご持参ください。外でお待たせする場合がございます。熱中症予防お願い致します。,1,東京都足立区綾瀬３-１５-８,0.0
2830,綾瀬おかだクリニック,03-5856-2324,-,事前に電話予約必要。同日あるいは後日現金決済が必要です。,1,東京都足立区綾瀬4-30-15,0.0
2831,双泉会クリニックあだち,03-5613-8200,-,なし,0,東京都足立区綾瀬3-24-2-102,0.0
2832,ひかりクリニック城東,03-5849-5421,-,なし,0,東京都足立区綾瀬4丁目8番17号 相善ビル4・5階,2
2833,医療法人社団東京白報会 あだち在宅診療所,03-6802-5650,-,【ご注意下さい】自院かかりつけの患者様のみ対応になります。,0,東京都足立区綾瀬4-7-10柏芳ビル弐号館4階,0.0
2834,医療法人社団 日岩会 下井病院,03-3620-8811,-,なし,1,東京都足立区綾瀬３-２８-８,2
2835,あやせ循環器クリニック,03-3605-2821,-,なし,1,東京都足立区谷中3-6-9,0.0
2836,綾瀬循環器病院,03-3605-2811,-,なし,1,東京都足立区谷中2-16-7,1.0
2837,足立東クリニック,03-6802-6603,-,なし,0,東京都足立区谷中1-17-7,0.0
2838,北綾瀬駅前せたクリニック,03-3628-8181,-,なし,0,東京都足立区谷中2-5-10クィーンハイツ浅伊2F,2
2839,五反野皮ふ・こどもクリニック,03-5845-0415,-,中学生までの小児のみ。必ず、電話予約をして下さい。（TEL.03-5845-0415）,1,東京都足立区中央本町2-26-13　サミットストア五反野店３階,0.0
2840,医療法人社団　大藏医院,03-3887-2043,-,なし,1,東京都足立区青井２ー３２ー１０,0.0
2841,久勝医院,03-3889-4714,-,なし,1,東京都足立区弘道2-1-3,0.0
2842,久保内医院,03-3889-8731,-,無症状、重症の方の診療は受け付けておりません。,1,東京都足立区弘道1-3-19,0.0
2843,ごたんの小児科クリニック,web予約,https://gotanno.atat.jp/i/f.php,なし,1,東京都足立区西綾瀬2-6-20プラザホワイトA,0.0
2844,医療法人社団芳成会 芳村クリニック,03-3852-0838,-,なし,1,東京都足立区西綾瀬2丁目2番16号,0.0
2845,中島小児科,03-3852-5241,-,なし,1,東京都足立区足立4-41-6,0.0
2846,よしだ耳鼻咽喉科クリニック,03-3840-1222,-,なし,1,東京都足立区足立4-41-5レーベン五反野ルナタワー202,0.0
2847,渡邉内科外科医院,03-3840-2960,-,なし,1,東京都足立区足立4-22-15,0.0
2848,柳原リハビリテーション病院,03-5813-2121,-,当院の診療は、水曜日のみの完全予約制です。受診希望の場合は当院代表電話　03-5813-2121　へお電話をお願い致します,1,東京都足立区柳原1-27-5,0.0
2849,医療法人社団心和会 足立共済病院,03-3881-6116,-,なし,0,東京都足立区柳原1-36-8,0.0
2850,医療法人社団永泉会曙町クリニック,0338799116,-,小児の発熱等で受診希望の方は、必ず事前電話予約をお願いします。受付時間は、月・火・水・金：午前9時～12時＆午後3時～6時、木・土：午前9時～12時,1,東京都足立区足立区千住曙町41-2-107,0.0
2851,医療法人財団健和会柳原病院,03-3882-1928,-,なし,1,東京都足立区千住曙町35-1,0.0
2852,健愛クリニック,03-5813-1805,-,なし,0,東京都足立区千住曙町37-8,0.0
2853,医療法人社団 友愛会 友愛病院,03-3884-1235,-,なし,0,東京都足立区花畑4-33-8 友愛病院,2
2854,愛里病院,03-3888-7721,-,なし,1,東京都足立区千住東1丁目20番12号,0.0
2855,野原耳鼻咽喉科医院,03-3870-2022,-,なし,1,東京都足立区千住旭町39-11,0.0
2856,医療法人社団寿泉会旭医院,03-3888-3508,-,未就学児の診療はお断りしております。オンライン診療（LINEドクター）でコロナ陽性結果をお持ちの方は写真のアップロードをお願い致します。,1,東京都足立区千住旭町9-15,0.0
2857,医療法人社団裕恵会 はせがわ こども・ファミリークリニック,03-5284-5757,-,なし,0,東京都足立区千住旭町7-24 リフレックスナカネ１F,0.0
2858,千住中央診療所,03-3881-5378,-,なし,0,東京都足立区千住大川町３７-２,0.0
2859,社会福祉法人 勝楽堂病院,03-3881-0137,-,なし,0,東京都足立区千住柳町５番１号,0.0
2860,すずきこどもクリニック,03-5284-3770,-,"電話による完全予約制。診察できる人数に限りがあります。火曜・土曜は診察のみ（検査不可）。
",0,東京都足立区千住柳町１８-７,0.0
2861,中居町クリニック,03-3881-3778,-,なし,0,東京都足立区千住寿町3-5,0.0
2862,えんどう耳鼻咽喉科クリニック,web予約,https://park.paa.jp/park2/clinics/2462/businesses/06,詳細な時間予約など当院ホームページから発熱専用外来の予約とWEB問診にご回答ください。,1,東京都足立区千住3-54-2,0.0
2863,医療法人社団中興会ﾐﾙディス内科胃腸科クリニック,03-3888-1871,-,なし,1,東京都足立区千住3-98千住ﾐﾙディスⅡ番館304,0.0
2864,東京北千住ゆたかクリニック,03-5284-8455,-,なし,1,東京都足立区千住3-58-4,1.0
2865,海老原耳鼻咽喉科医院,03-3888-1310,-,なし,0,東京都足立区千住3-1,0.0
2866,（医）仙耳会 ﾐﾙﾃﾞｨｽ小児科耳鼻科,03-3888-8883,-,なし,1,東京都足立区千住３丁目９８千住ミルディス２番館３０６,0.0
2867,医療法人社団哲仁会井口病院,03-3881-2221,-,なし,1,東京都足立区千住２丁目１９番地,2
2868,医療法人社団 博信会 布川医院,03-3879-7645,-,なし,1,東京都足立区千住中居町11-8,2
2869,滝沢耳鼻咽喉科アレルギー科クリニック,03-3888-5397,-,なし,1,東京都足立区千住仲町7-7,0.0
2870,医療法人社団泰仁会 北川医院,03-3881-0364,-,なし,1,東京都足立区千住河原町22-6,0.0
2871,医療法人社団 慈航会 阿部メディカルクリニック,03-5813-5511,-,なし,1,東京都足立区千住河原町21-10 ベルメゾンリモーネ1Ｆ,0.0
2872,医療法人社団叡美会 えのもとファミリークリニック,03-6806-2471,-,なし,1,東京都足立区千住橋戸町1-13 ポンテポルタ千住4F,0.0
2873,"医療法人永優会
鈴木内科胃腸クリニック",03-3881-0857,-,受診の前に必ずお電話をお願い致します。,0,東京都足立区千住緑町2-10-5,0.0
